# TOPAS Version: 3.9
# Parameter File: Fig_6_9_Air_Water.txt
# Results for scorer: DoseOnRTGrid
# Scored in component: Scorer
# X in 1 bin  of 1 cm
# Y in 1 bin  of 1 cm
# Z in 200 bins of 0.02 cm
# DoseToMedium ( Gy ) : Sum   Standard_Deviation   
0, 0, 0, 5.050931213190779e-05, 5.271582741948445e-11
0, 0, 1, 5.163310197531246e-05, 5.351715925612513e-11
0, 0, 2, 5.239053280092776e-05, 5.360442076763163e-11
0, 0, 3, 5.338798655429855e-05, 5.420354573082322e-11
0, 0, 4, 5.427765790955164e-05, 5.454904111724291e-11
0, 0, 5, 5.499266626429744e-05, 5.440906645786021e-11
0, 0, 6, 5.629827137454413e-05, 5.55701299160109e-11
0, 0, 7, 5.703061106032692e-05, 5.559549304992685e-11
0, 0, 8, 5.796804543933831e-05, 5.590846090845838e-11
0, 0, 9, 5.879218588233925e-05, 5.625789294918527e-11
0, 0, 10, 5.959964255453087e-05, 5.646076102950358e-11
0, 0, 11, 6.050729280104861e-05, 5.68547442381982e-11
0, 0, 12, 6.125606159912422e-05, 5.715089074385477e-11
0, 0, 13, 6.203101656865329e-05, 5.769253286018427e-11
0, 0, 14, 6.276190106291324e-05, 5.791637329616656e-11
0, 0, 15, 6.342673441395164e-05, 5.791537335579034e-11
0, 0, 16, 6.404866871889681e-05, 5.800920788345701e-11
0, 0, 17, 6.476791895693168e-05, 5.800714285684095e-11
0, 0, 18, 6.546532677020878e-05, 5.841630095035409e-11
0, 0, 19, 6.598599429707974e-05, 5.830080285570597e-11
0, 0, 20, 6.672422023257241e-05, 5.86845563017686e-11
0, 0, 21, 6.771027256036177e-05, 5.926686955566977e-11
0, 0, 22, 6.819162081228569e-05, 5.902011346096165e-11
0, 0, 23, 6.858679262222722e-05, 5.87516514136321e-11
0, 0, 24, 6.91063905833289e-05, 5.883973240648855e-11
0, 0, 25, 6.983354251133278e-05, 5.959988814848055e-11
0, 0, 26, 7.062558142933995e-05, 5.980919516804626e-11
0, 0, 27, 7.131291931727901e-05, 6.009507092639019e-11
0, 0, 28, 7.182170520536602e-05, 6.042063294637979e-11
0, 0, 29, 7.263487350428477e-05, 6.063845823186274e-11
0, 0, 30, 7.325122714973986e-05, 6.088377524584739e-11
0, 0, 31, 7.342886965489015e-05, 6.046211552971107e-11
0, 0, 32, 7.37453083274886e-05, 6.043822531400504e-11
0, 0, 33, 7.412705599563196e-05, 6.055101984466137e-11
0, 0, 34, 7.438216562150046e-05, 6.023873582672763e-11
0, 0, 35, 7.527798152295873e-05, 6.098651823255473e-11
0, 0, 36, 7.610528700752184e-05, 6.158192271256585e-11
0, 0, 37, 7.598439697176218e-05, 6.07868371879144e-11
0, 0, 38, 7.622848352184519e-05, 6.093067011867404e-11
0, 0, 39, 7.662635471206158e-05, 6.07889799487366e-11
0, 0, 40, 7.708783232374117e-05, 6.111668491521172e-11
0, 0, 41, 7.736906263744459e-05, 6.111203140068001e-11
0, 0, 42, 7.785830530337989e-05, 6.12967159136979e-11
0, 0, 43, 7.822797488188371e-05, 6.147819918222064e-11
0, 0, 44, 7.827627996448427e-05, 6.106127259541154e-11
0, 0, 45, 7.873585127526894e-05, 6.142871623673031e-11
0, 0, 46, 7.899895717855543e-05, 6.134342579034963e-11
0, 0, 47, 7.908159022917971e-05, 6.077444555062575e-11
0, 0, 48, 7.91788479546085e-05, 6.086766591660787e-11
0, 0, 49, 7.955598994158208e-05, 6.090066971692607e-11
0, 0, 50, 7.998804358066991e-05, 6.090286095857526e-11
0, 0, 51, 7.985490083228797e-05, 6.066952562323596e-11
0, 0, 52, 7.985338743310422e-05, 6.031647906435205e-11
0, 0, 53, 8.003521361388266e-05, 6.039594704574625e-11
0, 0, 54, 8.028685260796919e-05, 6.076006870593724e-11
0, 0, 55, 8.014200284378603e-05, 6.008453149496009e-11
0, 0, 56, 8.056859951466322e-05, 6.027751078393184e-11
0, 0, 57, 8.03014772827737e-05, 5.994660891063849e-11
0, 0, 58, 8.036974759306759e-05, 5.976650322904182e-11
0, 0, 59, 8.039031672524288e-05, 5.938706348518287e-11
0, 0, 60, 8.084833098109812e-05, 6.00881800319617e-11
0, 0, 61, 8.120608981698751e-05, 6.03766983742777e-11
0, 0, 62, 8.080221596173942e-05, 5.983035528030418e-11
0, 0, 63, 8.048296149354428e-05, 5.911922834620708e-11
0, 0, 64, 8.070583135122433e-05, 5.936640044328149e-11
0, 0, 65, 8.085594890872017e-05, 5.927386716407268e-11
0, 0, 66, 8.06492316769436e-05, 5.881516863470499e-11
0, 0, 67, 8.070052717812359e-05, 5.869584968847695e-11
0, 0, 68, 8.083362627075985e-05, 5.878874499765473e-11
0, 0, 69, 8.06037787697278e-05, 5.846358126092428e-11
0, 0, 70, 8.053655619733036e-05, 5.839721077600511e-11
0, 0, 71, 8.051901386352256e-05, 5.803243262242438e-11
0, 0, 72, 8.054848149186e-05, 5.834471090433601e-11
0, 0, 73, 8.008263830561191e-05, 5.726862245592251e-11
0, 0, 74, 7.998198270797729e-05, 5.716542643084539e-11
0, 0, 75, 8.010854799067602e-05, 5.72672724036279e-11
0, 0, 76, 8.018140943022445e-05, 5.771402511655713e-11
0, 0, 77, 7.969728903844953e-05, 5.654291175450204e-11
0, 0, 78, 7.95984742580913e-05, 5.664536741058953e-11
0, 0, 79, 7.945676043163985e-05, 5.639927281583584e-11
0, 0, 80, 7.949734572321177e-05, 5.624715053527853e-11
0, 0, 81, 7.907188410172239e-05, 5.573777215614937e-11
0, 0, 82, 7.898054172983393e-05, 5.553196438024994e-11
0, 0, 83, 7.893217116361484e-05, 5.549091464379542e-11
0, 0, 84, 7.884760270826519e-05, 5.56280161703998e-11
0, 0, 85, 7.869653927627951e-05, 5.532526090716619e-11
0, 0, 86, 7.892696157796308e-05, 5.544789590654388e-11
0, 0, 87, 7.868594548199326e-05, 5.488365401795974e-11
0, 0, 88, 7.845983054721728e-05, 5.482203985665668e-11
0, 0, 89, 7.795364945195615e-05, 5.417250269937019e-11
0, 0, 90, 7.799207378411666e-05, 5.436461385757131e-11
0, 0, 91, 7.786623609717935e-05, 5.40895246105973e-11
0, 0, 92, 7.769167132209986e-05, 5.401693383980287e-11
0, 0, 93, 7.738925341982394e-05, 5.355881157388772e-11
0, 0, 94, 7.708948396611959e-05, 5.312063407856222e-11
0, 0, 95, 7.709093915764242e-05, 5.311081974186545e-11
0, 0, 96, 7.674106018384919e-05, 5.298896577304724e-11
0, 0, 97, 7.656344678252935e-05, 5.263539239373099e-11
0, 0, 98, 7.626284786965698e-05, 5.213753927803261e-11
