# TOPAS Version: 3.9
# Parameter File: Fig_6_9_Air_Pb.txt
# Results for scorer: DoseOnRTGrid
# Scored in component: Scorer
# X in 1 bin  of 1 cm
# Y in 1 bin  of 1 cm
# Z in 200 bins of 0.02 cm
# DoseToMedium ( Gy ) : Sum   Standard_Deviation   
0, 0, 0, 5.101942974761187e-07, 5.502521481706048e-12
0, 0, 1, 4.887442059953173e-07, 5.353928001953676e-12
0, 0, 2, 4.915134468319593e-07, 5.325105483856889e-12
0, 0, 3, 5.090174113320245e-07, 5.713987300619444e-12
0, 0, 4, 4.891151093033841e-07, 5.315302347532452e-12
0, 0, 5, 4.976342324880534e-07, 5.340770729936309e-12
0, 0, 6, 4.814737053493445e-07, 5.21057481583371e-12
0, 0, 7, 4.704809839495283e-07, 5.249823058704187e-12
0, 0, 8, 4.989503850083565e-07, 5.55591295147573e-12
0, 0, 9, 4.992118078916974e-07, 5.590352534639241e-12
0, 0, 10, 4.803267188435711e-07, 5.55455372714861e-12
0, 0, 11, 4.710624352810555e-07, 5.220573315633031e-12
0, 0, 12, 4.990014303984935e-07, 5.361025709385337e-12
0, 0, 13, 5.025256086810259e-07, 5.447206309668922e-12
0, 0, 14, 4.68025518784998e-07, 5.24342681655659e-12
0, 0, 15, 4.676585092511232e-07, 5.363839765861213e-12
0, 0, 16, 4.322950530877279e-07, 4.779653772569087e-12
0, 0, 17, 4.570476335175044e-07, 5.050927344382084e-12
0, 0, 18, 4.985429882253811e-07, 5.497838544312655e-12
0, 0, 19, 4.745081412238505e-07, 5.460634218272195e-12
0, 0, 20, 4.850077743867587e-07, 5.461059767916259e-12
0, 0, 21, 4.988489763491089e-07, 5.668136485985366e-12
0, 0, 22, 4.885229145656922e-07, 5.627724387708807e-12
0, 0, 23, 4.919203888675838e-07, 5.734809847326839e-12
0, 0, 24, 4.835712843487272e-07, 5.39312870009443e-12
0, 0, 25, 4.572011107484286e-07, 5.118299214512762e-12
0, 0, 26, 4.580635390993848e-07, 5.215779663105352e-12
0, 0, 27, 4.775711772708746e-07, 5.336481734827044e-12
0, 0, 28, 4.832152171729831e-07, 5.482410755697496e-12
0, 0, 29, 5.202426223149814e-07, 5.686676500175749e-12
0, 0, 30, 5.001904241908051e-07, 5.479353363372033e-12
0, 0, 31, 4.965910420651198e-07, 5.505398557805074e-12
0, 0, 32, 4.491788843097311e-07, 4.893670809030002e-12
0, 0, 33, 4.417853176619246e-07, 5.060070263582484e-12
0, 0, 34, 4.72379269922385e-07, 5.319226229885871e-12
0, 0, 35, 4.767737777910952e-07, 5.297662666094058e-12
0, 0, 36, 5.096941322335624e-07, 5.687262323807054e-12
0, 0, 37, 4.724769269159879e-07, 5.41965190949935e-12
0, 0, 38, 4.791760943589907e-07, 5.501861814726203e-12
0, 0, 39, 4.643845272767066e-07, 5.165023566165212e-12
0, 0, 40, 5.118092758493731e-07, 5.958515203435253e-12
0, 0, 41, 4.711344843144616e-07, 5.144867477993506e-12
0, 0, 42, 5.056249960944115e-07, 5.899153985292729e-12
0, 0, 43, 4.550384460344503e-07, 5.158185800268911e-12
0, 0, 44, 4.726323652448627e-07, 5.381593074934005e-12
0, 0, 45, 4.860763169745042e-07, 5.601298885663136e-12
0, 0, 46, 4.714751753454038e-07, 5.317509622999386e-12
0, 0, 47, 4.758631746426545e-07, 5.692931937579767e-12
0, 0, 48, 4.826746362596168e-07, 5.523707606740425e-12
0, 0, 49, 5.490699663823762e-07, 6.641598126836204e-12
0, 0, 50, 7.906239147814631e-07, 4.042949553833778e-12
0, 0, 51, 8.255028660641983e-07, 4.485335275543702e-12
0, 0, 52, 8.039230579015566e-07, 4.328213559449269e-12
0, 0, 53, 8.283927854790818e-07, 4.587974965835771e-12
0, 0, 54, 8.237145152634184e-07, 4.53645100658205e-12
0, 0, 55, 8.731747129786527e-07, 4.708543749013672e-12
0, 0, 56, 9.035194352691178e-07, 4.799089546863354e-12
0, 0, 57, 8.97976804026257e-07, 4.762946028822255e-12
0, 0, 58, 9.192404490931949e-07, 4.843115878146245e-12
0, 0, 59, 9.733918204801739e-07, 4.971243836069892e-12
0, 0, 60, 9.821767434914364e-07, 5.031369340260175e-12
0, 0, 61, 9.585071438777959e-07, 4.867616135411051e-12
0, 0, 62, 9.84093844635936e-07, 4.924859342765951e-12
0, 0, 63, 1.037206288856396e-06, 5.09753911937253e-12
0, 0, 64, 1.04657544852671e-06, 5.056804685770489e-12
0, 0, 65, 1.078792251973937e-06, 5.182212027330391e-12
0, 0, 66, 1.110363768930256e-06, 5.229982405309968e-12
0, 0, 67, 1.142182327384944e-06, 5.363008923063281e-12
0, 0, 68, 1.152308755081322e-06, 5.358269893612537e-12
0, 0, 69, 1.175181637336209e-06, 5.375295473982402e-12
0, 0, 70, 1.195640493278916e-06, 5.38936527441893e-12
0, 0, 71, 1.252870674761652e-06, 5.572759996385729e-12
0, 0, 72, 1.259286250387959e-06, 5.554601361675719e-12
0, 0, 73, 1.301654720009537e-06, 5.499546409141448e-12
0, 0, 74, 1.358628765046888e-06, 5.675587083830893e-12
0, 0, 75, 1.431422447240038e-06, 5.902823610783949e-12
0, 0, 76, 1.445636485186697e-06, 5.89628042089731e-12
