# TOPAS Version: 3.9
# Parameter File: Fig_6_8_scorers.txt
# Results for scorer: DosePhotons
# Filtered by: OnlyIncludeParticlesNamed = 1 "gamma"
# Scored in component: Phantom
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 1500 bins of 0.01 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 2.283355362425743e-12
0, 0, 1, 7.010361258510955e-13
0, 0, 2, 4.332262359182243e-13
0, 0, 3, 2.988054140055929e-13
0, 0, 4, 2.607982189581359e-13
0, 0, 5, 1.546634456790763e-13
0, 0, 6, 1.915352371064521e-13
0, 0, 7, 7.905673592980764e-14
0, 0, 8, 1.454933043617754e-13
0, 0, 9, 1.153634886187291e-13
0, 0, 10, 1.05314628545683e-13
0, 0, 11, 1.447304868182689e-13
0, 0, 12, 1.54523353205864e-13
0, 0, 13, 1.852418771760428e-13
0, 0, 14, 5.789483069383941e-14
0, 0, 15, 5.864874422700436e-14
0, 0, 16, 7.738317500888617e-14
0, 0, 17, 5.738783065293088e-14
0, 0, 18, 1.059385868959484e-13
0, 0, 19, 5.738783065293088e-14
0, 0, 20, 7.804273584799057e-14
0, 0, 21, 3.874312437708582e-14
0, 0, 22, 4.90792980258406e-14
0, 0, 23, 2.991869108687727e-14
0, 0, 24, 5.837085643393275e-14
0, 0, 25, 6.754100452749726e-14
0, 0, 26, 1.912927688431029e-14
0, 0, 27, 2.921426799475449e-14
0, 0, 28, 4.806565369786138e-14
0, 0, 29, 2.920091536737397e-14
0, 0, 30, 1.108563856488075e-14
0, 0, 31, 5.763029214001653e-14
0, 0, 32, 3.954136483844649e-14
0, 0, 33, 6.766668388807906e-14
0, 0, 34, 2.869391532646544e-14
0, 0, 35, 7.675921665862076e-14
0, 0, 36, 4.806529794402353e-14
0, 0, 37, 6.797982180428361e-14
0, 0, 38, 4.792680128088388e-14
0, 0, 39, 1.961384579870964e-14
0, 0, 40, 1.985630897986118e-14
0, 0, 41, 3.876555380952912e-14
0, 0, 42, 1.985559747218549e-14
0, 0, 43, 5.789483069383941e-14
0, 0, 44, 2.920091536737397e-14
0, 0, 45, 4.830740706540312e-14
0, 0, 46, 2.145456867177174e-14
0, 0, 47, 1.007163848306368e-14
0, 0, 48, 2.967694110746731e-14
0, 0, 49, 1.007163848306368e-14
0, 0, 50, 2.893637681355109e-14
0, 0, 51, 2.879752439657358e-14
0, 0, 52, 2.920091536737397e-14
0, 0, 53, 9.807100776273742e-15
0, 0, 54, 2.944337685445962e-14
0, 0, 55, 2.869391532646544e-14
0, 0, 56, 1.937138431162399e-14
0, 0, 57, 1.912927688431029e-14
0, 0, 58, 1.912927688431029e-14
0, 0, 59, 3.876555380952912e-14
0, 0, 60, 1.082555116919568e-14
0, 0, 61, 1.997344516613698e-14
0, 0, 62, 1.054730677525328e-14
0, 0, 63, 3.850101525570623e-14
0, 0, 64, 9.826683330981315e-16
0, 0, 65, 2.869391532646544e-14
0, 0, 66, 3.825855376862058e-14
0, 0, 67, 1.247561581967679e-15
0, 0, 68, 2.930452104935033e-14
0, 0, 69, 3.080754374480341e-14
0, 0, 70, 1.937138431162399e-14
0, 0, 71, 1.986983779009473e-14
0, 0, 72, 3.825855376862058e-14
0, 0, 73, 2.893602105971324e-14
0, 0, 74, 3.899911467440502e-14
0, 0, 75, 1.937138431162399e-14
0, 0, 76, 2.424627311652902e-16
0, 0, 77, 2.945672948184014e-14
0, 0, 78, 2.921426799475449e-14
0, 0, 79, 2.930452104935033e-14
0, 0, 80, 1.247561581967679e-15
0, 0, 81, 9.806745022435896e-15
0, 0, 82, 0
0, 0, 83, 3.954136483844649e-14
0, 0, 84, 2.943447623224987e-14
0, 0, 85, 1.00849894163783e-14
0, 0, 86, 1.040880757101478e-14
0, 0, 87, 2.893637681355109e-14
0, 0, 88, 1.490024233723631e-15
0, 0, 89, 1.937174006546184e-14
0, 0, 90, 1.912927688431029e-14
0, 0, 91, 1.964962785853345e-14
0, 0, 92, 1.997344516613698e-14
0, 0, 93, 2.920091536737397e-14
0, 0, 94, 1.912927688431029e-14
0, 0, 95, 9.668245818197398e-15
0, 0, 96, 0
0, 0, 97, 5.069998820898564e-16
0, 0, 98, 1.105430681616181e-14
0, 0, 99, 1.937174006546184e-14
0, 0, 100, 1.912927688431029e-14
0, 0, 101, 2.869391532646544e-14
0, 0, 102, 7.405616469382636e-16
0, 0, 103, 0
0, 0, 104, 2.903998588365923e-14
0, 0, 105, 2.421066861598678e-16
0, 0, 106, 1.937174006546184e-14
0, 0, 107, 9.807100776273742e-15
0, 0, 108, 9.826683330981315e-16
0, 0, 109, 2.914359156563559e-14
