# TOPAS Version: 3.9
# Parameter File: Fig_6_8_scorers.txt
# Results for scorer: DoseElectrons
# Filtered by: OnlyIncludeParticlesNamed = 2 "e-" "e+"
# Scored in component: Phantom
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 1500 bins of 0.01 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 2.663215958875753e-08
0, 0, 1, 3.267191406308712e-09
0, 0, 2, 1.105527558387109e-09
0, 0, 3, 5.410553671758578e-10
0, 0, 4, 4.22298473967686e-10
0, 0, 5, 3.087298194870414e-10
0, 0, 6, 2.578427471533473e-10
0, 0, 7, 2.246571678687914e-10
0, 0, 8, 2.124277281856379e-10
0, 0, 9, 2.028724549463234e-10
0, 0, 10, 1.736961130482939e-10
0, 0, 11, 1.924949227793959e-10
0, 0, 12, 1.913974534417662e-10
0, 0, 13, 2.023237549719781e-10
0, 0, 14, 1.968557261644577e-10
0, 0, 15, 1.821496842246972e-10
0, 0, 16, 1.657746440120178e-10
0, 0, 17, 1.73155614846543e-10
0, 0, 18, 1.732625709571778e-10
0, 0, 19, 1.667765647805908e-10
0, 0, 20, 1.700888874189843e-10
0, 0, 21, 1.774733970894005e-10
0, 0, 22, 1.576405950221016e-10
0, 0, 23, 1.561164253427449e-10
0, 0, 24, 1.583002617877582e-10
0, 0, 25, 1.591285575530677e-10
0, 0, 26, 1.591850679050211e-10
0, 0, 27, 1.626233453455583e-10
0, 0, 28, 1.797078874599123e-10
0, 0, 29, 1.774726615666467e-10
0, 0, 30, 1.687708306441493e-10
0, 0, 31, 1.663792853490165e-10
0, 0, 32, 1.556581252781797e-10
0, 0, 33, 1.686670525469225e-10
0, 0, 34, 1.721634640405867e-10
0, 0, 35, 1.735259019808311e-10
0, 0, 36, 1.663217480407653e-10
0, 0, 37, 1.759668938339232e-10
0, 0, 38, 1.650574676936856e-10
0, 0, 39, 1.593099402397158e-10
0, 0, 40, 1.74033398803175e-10
0, 0, 41, 1.656752512957382e-10
0, 0, 42, 1.764416529548285e-10
0, 0, 43, 1.652016162756453e-10
0, 0, 44, 1.696745938195576e-10
0, 0, 45, 1.746370548172393e-10
0, 0, 46, 1.756209344616622e-10
0, 0, 47, 1.597862120394922e-10
0, 0, 48, 1.621392048400949e-10
0, 0, 49, 1.7990244016719e-10
0, 0, 50, 1.959671036555477e-10
0, 0, 51, 2.000401511104144e-10
0, 0, 52, 1.691562168115723e-10
0, 0, 53, 1.720728975973529e-10
0, 0, 54, 1.640770158628513e-10
0, 0, 55, 1.656601522626033e-10
0, 0, 56, 1.811350930358557e-10
0, 0, 57, 1.783564823609751e-10
0, 0, 58, 1.730943582911593e-10
0, 0, 59, 1.560621354368408e-10
0, 0, 60, 1.562862478321492e-10
0, 0, 61, 1.682046030238027e-10
0, 0, 62, 1.618114670032256e-10
0, 0, 63, 1.553664558118228e-10
0, 0, 64, 1.608928268392873e-10
0, 0, 65, 1.617555811517235e-10
0, 0, 66, 1.776082891868924e-10
0, 0, 67, 1.819655398582753e-10
0, 0, 68, 1.705943719620961e-10
0, 0, 69, 1.73164926842162e-10
0, 0, 70, 1.474411009949605e-10
0, 0, 71, 1.667181670494955e-10
0, 0, 72, 1.68888555918123e-10
0, 0, 73, 1.746653377487917e-10
0, 0, 74, 1.7268400598347e-10
0, 0, 75, 1.751734174382236e-10
0, 0, 76, 1.804063148869162e-10
0, 0, 77, 1.653823189506909e-10
0, 0, 78, 1.754486833593916e-10
0, 0, 79, 1.544958466714874e-10
0, 0, 80, 1.686123324295963e-10
0, 0, 81, 1.614710171127243e-10
0, 0, 82, 1.587631276445123e-10
0, 0, 83, 1.665165783037992e-10
0, 0, 84, 1.546465872026559e-10
0, 0, 85, 1.527385024013839e-10
0, 0, 86, 1.505860020012406e-10
0, 0, 87, 1.657848580638444e-10
0, 0, 88, 1.706726704409078e-10
0, 0, 89, 1.576368202638179e-10
0, 0, 90, 1.702549629056804e-10
0, 0, 91, 1.896776208321072e-10
0, 0, 92, 1.650733438829377e-10
0, 0, 93, 1.618673806103033e-10
0, 0, 94, 1.620821948877804e-10
0, 0, 95, 1.639609559234145e-10
0, 0, 96, 1.594477189170718e-10
0, 0, 97, 1.56795340600091e-10
0, 0, 98, 1.700154322881176e-10
0, 0, 99, 1.645260178095853e-10
0, 0, 100, 1.757544942915246e-10
0, 0, 101, 1.739663690880633e-10
0, 0, 102, 1.555373052575248e-10
0, 0, 103, 1.777960140225687e-10
0, 0, 104, 1.776652158724801e-10
0, 0, 105, 1.50171194923665e-10
0, 0, 106, 1.581255543170457e-10
0, 0, 107, 1.823800832578826e-10
0, 0, 108, 1.549166767089716e-10
0, 0, 109, 1.784949549277215e-10
0, 0, 110, 1.786678860415947e-10
0, 0, 111, 1.592946607953394e-10
0, 0, 112, 1.395786264346555e-10
0, 0, 113, 1.629964913041348e-10
0, 0, 114, 1.692651296902881e-10
0, 0, 115, 1.404245192349052e-10
0, 0, 116, 1.45131781592589e-10
0, 0, 117, 1.511274161369869e-10
0, 0, 118, 1.451537917640522e-10
0, 0, 119, 1.526050397160361e-10
0, 0, 120, 1.444761255076088e-10
0, 0, 121, 1.437096552869832e-10
0, 0, 122, 1.546284211784155e-10
0, 0, 123, 1.453408504659137e-10
0, 0, 124, 1.534657123603012e-10
0, 0, 125, 1.567016377768127e-10
0, 0, 126, 1.577658143014915e-10
0, 0, 127, 1.53940721281387e-10
0, 0, 128, 1.513222464000208e-10
0, 0, 129, 1.620182599193498e-10
0, 0, 130, 1.53958415460842e-10
0, 0, 131, 1.492314744000467e-10
0, 0, 132, 1.451131298457753e-10
0, 0, 133, 1.685394046546662e-10
0, 0, 134, 1.555724993274055e-10
0, 0, 135, 1.526007931129669e-10
0, 0, 136, 1.662235904476006e-10
0, 0, 137, 1.567747182074086e-10
0, 0, 138, 1.589024745118905e-10
0, 0, 139, 1.622864759243114e-10
0, 0, 140, 1.570560903552121e-10
0, 0, 141, 1.516996112060909e-10
0, 0, 142, 1.254222836699626e-10
0, 0, 143, 1.264552768054372e-10
0, 0, 144, 1.262236565269248e-10
0, 0, 145, 1.246047015568408e-10
0, 0, 146, 1.345606265301669e-10
0, 0, 147, 1.458619058869459e-10
0, 0, 148, 1.401571914083632e-10
0, 0, 149, 1.349251266269391e-10
0, 0, 150, 1.43940456776015e-10
0, 0, 151, 1.375720648510992e-10
0, 0, 152, 1.243868064104703e-10
0, 0, 153, 1.294616358560319e-10
0, 0, 154, 1.2768915091943e-10
0, 0, 155, 1.288926881892749e-10
0, 0, 156, 1.342993355413213e-10
0, 0, 157, 1.418671985442543e-10
0, 0, 158, 1.320992482067851e-10
0, 0, 159, 1.289671980320151e-10
0, 0, 160, 1.489914303043349e-10
0, 0, 161, 1.686180778337487e-10
0, 0, 162, 1.49876291932749e-10
0, 0, 163, 1.320268061544283e-10
0, 0, 164, 1.508347613476957e-10
0, 0, 165, 1.442751057512126e-10
0, 0, 166, 1.412859967908631e-10
0, 0, 167, 1.473810795626918e-10
0, 0, 168, 1.405031507806243e-10
0, 0, 169, 1.384168751838999e-10
0, 0, 170, 1.349637901437717e-10
0, 0, 171, 1.281052347534839e-10
0, 0, 172, 1.165857410612148e-10
0, 0, 173, 1.292924239892912e-10
0, 0, 174, 1.402233884562065e-10
0, 0, 175, 1.426918444513703e-10
0, 0, 176, 1.30936303466278e-10
0, 0, 177, 1.381692954494085e-10
0, 0, 178, 1.303513130768152e-10
0, 0, 179, 1.392849585668543e-10
0, 0, 180, 1.376437297473387e-10
0, 0, 181, 1.395169257900619e-10
0, 0, 182, 1.310574565538403e-10
0, 0, 183, 1.47769338432191e-10
0, 0, 184, 1.399661359036131e-10
0, 0, 185, 1.298958440809628e-10
0, 0, 186, 1.27968247110033e-10
0, 0, 187, 1.263482374280755e-10
0, 0, 188, 1.469687843647094e-10
0, 0, 189, 1.272401906060594e-10
0, 0, 190, 1.225314849584436e-10
0, 0, 191, 1.353790968217083e-10
0, 0, 192, 1.413007905126662e-10
0, 0, 193, 1.366867313778997e-10
0, 0, 194, 1.242110025945209e-10
0, 0, 195, 1.375212860255104e-10
0, 0, 196, 1.365867419167444e-10
0, 0, 197, 1.475757016589085e-10
0, 0, 198, 1.501429813810518e-10
0, 0, 199, 1.364365426193004e-10
0, 0, 200, 1.459612986032255e-10
0, 0, 201, 1.545063105234945e-10
0, 0, 202, 1.403706872959987e-10
0, 0, 203, 1.404321797737751e-10
0, 0, 204, 1.428036300321622e-10
0, 0, 205, 1.443674624290736e-10
